id	word	action	setJson	addFormsJson	addMeaningsJson	addQuizSensesJson	reason	evidence	expectedMeaningHash	expectedExampleHash
word_bf3d936ea1fe	progression	repair	{"example":"Career progression is important.","exampleCn":"职业发展对我很重要。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	f1d6125c6f9414d875531a8872f4c0674e25dfbeaa5a44615de0981a02d18a3f	c203e555966382518c7989bf9799509f7bb653fbacfdcaedee7b0b9409f6e40a
word_ecf2038bd70e	qualify	repair	{"example":"You need to qualify for the job.","exampleCn":"你需要有资格做这份工作。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	ed763b2bee2988fd576070b27e412923ec477fe3dfdd276877b6e9f169a710ce	f7a4f367c16092aa73c320de8745bbccedc038f764cc560dd202220199d40daf
word_7c9d5a8396ff	abscess	repair	{"example":"The dentist treated the abscess in the gums.","exampleCn":"牙医治疗了牙龈脓肿。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	e49bb81b6ce673df062007a62a3642f1274136c7f139090251916f861c324d0b	b5473974c33cda0b8909710dbb1496dcce0931638c0e4d7d8cc2920b03203873
word_66b4e0b0a14c	slip	repair	{"example":"Be careful not to slip on the ice.","exampleCn":"小心不要在冰上滑倒。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	0209f62ac1d7d89e00f41a1227e1005da8d5d5a35db6cdb50cfd902fc676d9a5	35004482f5fa730f45b8b9fe048ba2ec97747e8b3fea1c676f221c973366f1fc
word_a845c009f27f	lot	repair	{"example":"I have a lot of work.","exampleCn":"我有很多工作要做。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	baef6d7897a32d82309ed1a0c4adc492d03792db9a10030b4709f168d9522f47	69d2ff90bd89bfc97f9adde1f05e30a3cd448beb38cecff4e32f99814e15790f
word_b56bb4c6842e	protest	repair	{"example":"They held a protest against the new law.","exampleCn":"他们举行抗议反对新法律。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	bcda61e04c1f10e14fa00ac37da6b84ef27e20808f1ec8bcf738134e2f26f486	4d2d5144249f77f4e01efc27241b7aacca3630df08be3f1d23937bb303ae8b81
word_296690b206c6	app	repair	{"example":"I downloaded a fitness app.","exampleCn":"我下载了一个健身应用。"}				manual-priority-review	现有中文例句、本地词条字段及人工语义复核	7cdad8ac1fde249f53b4f47d43f3ea8fc4b7784c9df5c39acbc78a02e6645ff5	868fad7f0bf4f395d4532edb1500a41648e622aac47995498aaa4155b50c668e
word_65219f9f6260	historian	repair	{"example":"The historian wrote a book about.","exampleCn":"历史学家写了一本关于战争的书。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	8220728c08e796213fde66b1e4d01d28fb87158508eb38353659563fce381357	feab1cdb5347ad685f8a115ba8b70436b827d1fdc30d88042dfba23321a5d455
word_43907d268d0f	too	repair	{"example":"This bag is too heavy.","exampleCn":"这个包对我来说太重了。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	94e75b49c143ffcbe727be838e904d104298ff6873802eec3dfc36ab342cb145	e1bd58b27ef3f577dcf4aa66588f6177538c69aa482bd3af31c3586bd228fbfa
word_b6d6cb8e81bb	fade	repair	{"example":"The colors fade in the sun.","exampleCn":"颜色在阳光下褪色。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	e4dd80239e5398f3d104ec597d92b1d868c52065cb3bc953c08ea54e73c409f5	53f3aa2a1c9fdacc1aa98826b5049e677abb57ef428bdb843e56d5a3f7a8c1a7
word_e17520117e0f	tough	repair	{"example":"It's a tough job, but someone has to the job.","exampleCn":"这是一份艰苦的工作，但总得有人做。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	a0ec192d5ecf8f39e2631facaf52ba0e529b8da0b368977bec668dc5e03a4592	543b87f06e39bbe9f900031ed3bb02144595e8ad2f8c041ee5ff98917520dbf6
word_aeaeb0ac7854	thirsty	repair	{"example":"I am thirsty after.","exampleCn":"跑步后我口渴了。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	c3ce2354581ecdf1b11f267cb5e34417933f74cbb0c6ebd8978838bebe01f270	37b64119a386f6fc2570173c36de55db7babf9df247a7b91d476a40acd320cef
word_34e749e55cc0	bottom	repair	{"example":"The key fell to the bottom of the bag.","exampleCn":"钥匙掉到了包底。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	d41b6f6560a74683477b8665b11e8b71c5525628e0cf398597929ee272c28ccf	0978ecb789b583910f98195da899e60aade5a8b4c56089e65d415df238e83f99
word_afb557ded940	preference	repair	{"example":"I have a preference.","exampleCn":"我偏好茶。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	39c2db03dc4ff743d5f26bcc54a3d862bb864380a6eb5f4d04e0c05c8d5d8ce5	3956289242131bf70d512607d8ed3734c67385798534730b4d75b636185dc4f8
word_05b120a1b4dd	diagnosis	repair	{"example":"The doctor gave a diagnosis.","exampleCn":"医生诊断为流感。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	4fdbedd6b17c2b16d0c8206cd299e87d67a9643f966974c4b8c0ce5083103fc0	ba1cb734de5b9162f1229e23f24f59ce075b01774a60fcf07d1dd030d1660b71
word_4d62d9b563bf	darkness	repair	{"example":"The darkness made it hard.","exampleCn":"黑暗使得很难看清。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	2f56775c499b68d8b7ec748a6c93d1468cbc594a0b03c92f3afb2a92b5dcbfa5	eb147693f3e340e5c6eca7f41947d71cae3081dc6f8ccf30536cc432d4771b7d
word_847ab2db6228	equal	repair	{"example":"All people are equal before.","exampleCn":"法律面前人人平等。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	1ed1d109ab3e48cc61a24e588af5a4583f2e725cce0d83ee3669c9b155b16feb	ba0d74b8e0855090a410f40f24fc841cd0eac022fcab30a3619b9b8fbed316b1
word_da92431e9c01	ahead	repair	{"example":"The deadline is ahead.","exampleCn":"截止日期在前方。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	93d1767f727e26a745ec75c315f9515dffab7dcbe2c42b97e76a6bc1c58e7a12	7f751238e1f08f6ab5b8d4a3cf5227fb4ff66ae3841e9b7a87a3e685cb96c37b
word_97334cf02355	rubbish	repair	{"example":"Please put the rubbish in the bin.","exampleCn":"请把垃圾扔进垃圾桶。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	26fc181003e6f7f68395f8b082b857e1dbfa00a3b214f2ac458c66e1932bc907	e3d389257fa9792dc79631925e223c4c53f6e07bbe7fba9575d385c56561c458
word_117ce5e6e685	era	repair	{"example":"We live in a digital era.","exampleCn":"我们生活在数字时代。"}				manual-priority-review	现有中文例句、本地词条字段及人工语义复核	c5cf34d0bc69c0d6295d5a4aa90855be38beff4d97fea2be54174de93da70cfc	2f012625a9f915c903f0beac754d957464cccd56b4e30ae8c1f55028dcab8120
word_523a7dc095fc	angel	repair	{"example":"She is like an angel.","exampleCn":"她对我来说像个天使。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	69d705aeba103210d88b034a7c683572a4e280b1963cbd39a3bbe099a3a1d486	1609b62e5100c26d7481080830211fb6f50b0f97a20b46cabd1f7aebea73374d
word_f881949ee7c8	federal	repair	{"example":"The federal government passed a new law.","exampleCn":"联邦政府通过了一项新法律。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	5f05aa74b69affadc105637382f2e5da769a539ce5b8c0bb740921f19fa9b4fe	7459d94c80ba5be215b4f3609c1eefa0c6f9a46eb74a61066472f12e7051f4c5
word_9d353ebda1d1	offer	repair	{"example":"The company offered me.","exampleCn":"公司给了我一份工作。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	6eb23fd8b4abd6f8ea809726b129fda93fb95daa8730f97928492b6c37043c50	aaa0a3042d3044faab0ea1c21b51324e9fc478a81d33982d18186e299797e9b5
word_b740b7045b53	tangibly	repair	{"example":"The benefits are tangibly felt.","exampleCn":"所有人都切实感受到了好处。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	7f6ad44eed34eb07539ab83e4eeaf386688bcc2d6d0e45586c7a48445ab01cb7	3b614a7e5b6bec6384aa906956b5fc25e681896d80ee18e03ce3271f22b6f8a4
word_9d30397b2119	bay	repair	{"example":"The ship anchored in the bay.","exampleCn":"船停泊在海湾里。"}				unfinished_example,space_before_punctuation,manual-priority-review	现有中文例句、本地词条字段及人工语义复核	4e9bfee1d7edb6baebba4f19317c6bcc58a6d0ae776db06ad9af1bcc0edc5d7a	c32a04d71177e20b9deb8c26c23b8495a3cd80837408a5b5ce44702186217e63
word_5179937a5934	urge	repair	{"example":"I urge you to apply for the job.","exampleCn":"我敦促你申请这份工作。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	28dbe079443d53abec98b57456a0563a0dc77ee4dfa2282590f104d52e09f875	559a4815c9bb6886b3f93fae8cba53bdeea5b0f5f3756533dc0972ee2f5233d7
word_0b73ca905a3b	distinct	repair	{"example":"There is a distinct difference between.","exampleCn":"两者有明显的区别。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	a48ca0088b4f6905ed8f8c7c591fc4d989a5bd41eceaa72011ea087dda01a057	05fc0e032d04f53854045180ebfb24234a8797478737c7ff9835cf13e4d4b165
word_7e6607a4aef7	apply	repair	{"example":"She will apply for the job.","exampleCn":"她将申请这份工作。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	baee21a0d94b8cb5216a56de0a336a6a19c48cd7f4e2d28b13682d358136780c	fab119301c3f2e1c8cc7a749d1e1463ed53e5ce11ce65aa9db47393dd5afd77d
word_75b20a77ffe5	by	repair	{"example":"I go to school by bus.","exampleCn":"我乘公交车去学校。"}				space_before_punctuation,manual-priority-review	现有中文例句、本地词条字段及人工语义复核	72534f30d27ac1edf3907928368357ef929df407e7de733bf99369bd30c41c23	71e1d49b1da579ba96074224da851154a703374ddeacb8522cf8480681237d4e
word_c7fb01f3d845	ice	repair	{"example":"The roads are covered with ice.","exampleCn":"道路被冰覆盖了。"}				unfinished_example,manual-priority-review	现有中文例句、本地词条字段及人工语义复核	ef015f91e7a5149a1acaa945415dfdb8013c4bb8c929dacafafb1f29528181c8	bb0d00a5f0abb7fdaf98899968410d5a6cc3d5eddbb44ad68bc9d2c89f2c2097
word_9fd134367f8e	answer	repair	{"example":"Please answer the phone.","exampleCn":"请帮我接电话。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	a1fb486ce982c4f8e7479b7dc594993eafa9971135df536e37090b00d76776fb	d3194dc6da921f431465d07973fb7e55600a0496504fa0f45e7e2c8b09a7ffb5
word_e7d1cda631ec	biscuit	repair	{"example":"I like to have a biscuit with the tea.","exampleCn":"我喜欢喝茶时吃一块饼干。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	45885a7068bf8656a9fb4c736ff26ca8ba609a5fd0d26a30418a1e317f68da53	dac941f0d557b0306f43f6fca3963e69869ac4f7168acb04e014381babc86705
word_f0d93c8279b2	sick	repair	{"example":"I feel sick; I need a the matter.","exampleCn":"我感觉不舒服，需要请一天假。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	9fa5844d067cf6fb33d6b65668a392c1aca78e0cf4c2bd231b6d958c2edb9bcc	f24355ce1fe1160b5a1d1a838d25cc1b52674281eabca79c99457058966ccf8a
word_28a34c937f1e	aug	repair	{"example":"The event is on 10 August.","exampleCn":"活动在8月10日举行。"}				manual-priority-review	现有中文例句、本地词条字段及人工语义复核	119ed606a4a9318aa22268738e2884e6d1fe4f2bb703c6060b1c5f1c7d5618fc	a58476678f71eb28994628b6e8445ccae0c7f12f8dc6b19649d846939fdf1f65
word_1e4e14aaeb5c	about	repair	{"example":"Tell me about your application.","exampleCn":"告诉我你的工作。"}				unfinished_example	现有中文例句、本地词条字段及人工语义复核	2f6a87c30be4f228b89a46000de70ee8c7b24942bff68079aee509c7f1e19515	09f93b488eac8411bd63c970ec0bdd99aeacc8e969f9cdf6de4f9a2ced9f7e6c
word_44205da7a33f	oak	repair	{"example":"The table is made of oak.","exampleCn":"这张桌子由橡木制成。"}				space_before_punctuation,manual-priority-review	现有中文例句、本地词条字段及人工语义复核	e38fb411fa351257a969e842bfa2be85f97ecbc9bba75780b7c8e038df8821a7	f04ecc63d5bccc27081d7c6a733c901534e10a1d48884082c69a006e014e362d
word_1141f211da8d	stuffy	repair	{"example":"This room feels stuffy.","exampleCn":"这个房间感觉闷热。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	0c0d5c0f29d19bace826d489f41429dd12af3fda59b7901477d580c64686bc52	6e1310ae40316c45214f0c7eba8a71ca9d8f5e0c5bd5e78ff49333f130fb303c
word_33b6e434ca5c	hurry	repair	{"example":"I have to hurry to catch.","exampleCn":"我得赶紧去赶公交车。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	d4d960592c1ffe9da8b465642523a6b2c62742c77b5caafe3e7e73120ed2eb50	75ddbf620cacfc1ef7a2ac7cbcc51652082b03d012ae3bb2702ab88e71c56a50
word_f564867d6c13	capsule	repair	{"example":"Take one capsule twice.","exampleCn":"每日两次，每次一粒胶囊。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	e9baa58f657e42939c19ec13659ca14060b9722243523bcee1aee35cdcddf341	f395e0e061f9d7a879bd7e6d0c56d16236e1f46da2dd3f1a806f4b6b1fb0943f
word_65fde9224838	york	repair	{"example":"I visited York during my trip to the England.","exampleCn":"我在英国旅行时参观了约克。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	6e6228cd813664f5a9ce0a134ac924ecd80e4663b3aeb0e6017d34a8afb494f6	3b784711177d51d2a5c86971c8af6681509640eec4263a3d4b81a2e34c96ff5a
word_1fc6fee2cbd6	whisper	repair	{"example":"She whispered something in the her ear.","exampleCn":"她在他耳边低语了什么。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	0c9ebd516af3f187061fe47d8d8fa69e0703d13bafd3863717b25a42613fe6cc	fc46e0f28edd4d73b883059e136b31060f7008064a27196ff22d9939ee521b34
word_f8f727a46941	consider	repair	{"example":"Please consider my application for the job.","exampleCn":"请考虑我的工作申请。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	228d50e3d6bce50b7ec540d5aac02b873496c460d0654d6f82bbdd18d73a9e4e	c67d71235d475f92d8c5d171615ed152394660a52f6786ccbfbe3ebb9d4fb63e
word_145be25d4c0c	entirely	repair	{"example":"I entirely agree with the matter.","exampleCn":"我完全同意你。"}				unfinished_example	现有中文例句、本地词条字段及人工语义复核	d8a7d50fc03879178c59912600f5304fa33ed32400e26c0e4bb830a80b63bf56	57c53944b6faf5fa7f36660369c79cf61c6b363c7cd5bf1b9cfbb08551f6ca27
word_7b26f77e6ef8	washington	repair	{"example":"He works in Washington,.","exampleCn":"他在华盛顿特区工作。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	9ba760a7a64c8779f8f7e67d03a4bc46a4c4dc281fd9705b4223672e93601e9e	8bcb3777bb79c2828c92c86cc760652b9403138cf92ab1950f330c40ec357bb5
word_7057b8f6ef7f	hat	repair	{"example":"Wear a hat to protect from the matter.","exampleCn":"戴上帽子防晒。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	3a7e94479a4ae60e9657195278bbc539565c72bc8af129a32534f6343e736067	8fd7a09e07bc9d2a0cc7efc260e8e95107c1932aebb9d23bee8c5fa387310c8a
word_5a7853bd5e37	redundant	repair	{"example":"He was made redundant from the matter.","exampleCn":"他被解雇了。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	cee5bab3d8e143459a8d45cc067dcdef3dbef16300102b25ab443b81729d33ce	b5082e3fb9bbeb4b87e16482fd759acd88ffe958a6c2dcecaf3de579b522bf60
word_ab2102d3bb83	applicant	repair	{"example":"All applicants must submit.","exampleCn":"所有申请人都必须提交简历。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	86ba813f165895e65dd6252553606812cd5439647fd0819317aef62365ba232c	6e5af931cf0d656f41002a265469dd89a56fffb3f5be63951083e3ac31773e6e
word_0963b2bfbf77	sheet	repair	{"example":"Please change the sheets on the bed.","exampleCn":"请换一下床单。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	28174c2edcc13b6762e218119fa1862cd59c52d02fbc0190b71d3cb62b2ac178	0e9456e555354cfe3788448afca4079bff156776c9bb73f6fee34e63bcfe96f7
word_b027b4afe61b	neutral	repair	{"example":"Switzerland remained neutral during.","exampleCn":"瑞士在战争中保持中立。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	22cc685399b4801ad218940fee9b826eca3247743a68bb5822b395cb549962e3	1cbc223c8d971f6cfbe42495f1a0ffb39e7c2cf793aee9e2d6bcbf2047c0346c
word_ba5e5afabc1a	kit	repair	{"example":"I bought a first-aid kit.","exampleCn":"我买了一个急救包。"}				space_before_punctuation,manual-priority-review	现有中文例句、本地词条字段及人工语义复核	87ea215cce11cb7cc59d9ed1f4eea8034442eee0ff8a834cea54a17eeddb3a0c	c6e583834859fae816cd9d6afd8e39661f7e92801b9e1e11131c2de89feaa159
word_be26f8eaa267	realise	repair	{"example":"I didn't realise how late.","exampleCn":"我没意识到已经这么晚了。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	1a0ba59ab57a282bb68eb762c629b0b1b8a94addd0f7ebf1897e1648ae57b9ac	576d8c91abc9fab7e4a3fc12ce2ae6dd7dde1980c198da63f8a524f12e17c621
word_7870e8927a38	after	repair	{"example":"After work, I usually go to the gym.","exampleCn":"下班后，我通常去健身房。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	748adbf463a29f2c560503da394d8d3b4bd8ce8fbd8487559ef2a634cdc6b62e	4ab02248ef3277f88fa7b2f3a672f5fc9a3b84f61b339d1ee6950c537bed2b51
word_186e9ff804f0	poolroom	repair	{"example":"The community centre has a poolroom with two tables for residents.","exampleCn":"社区中心有一个台球室，里面有两张桌子供居民使用。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	94af1fc972f45c561611963a16cdf5b571d2876f6021480c56881602b1ef299c	b1d653cbbc3c1795086e8e1c78f44ba387b7ddc67d7871b2aa9132f5b634b32c
word_b24b306ed435	various	repair	{"example":"There are various options to choose from the matter.","exampleCn":"有多种选择。"}				unfinished_example	现有中文例句、本地词条字段及人工语义复核	3c3aebd1415877d56dc395775665aa38aa443f5280b55d0e2a29393e92d41156	04ae376a965bec9bc21f1585bf012e29e5060a3b1cdfae8804d31c5172641f33
word_2a3c5c5fcd06	slogan	repair	{"example":"The company's slogan is 'Just do it'.","exampleCn":"公司的口号是“只管去做”。"}				unfinished_example	现有中文例句、本地词条字段及人工语义复核	32386e15bd6582f08219c1a040d93dadf4cb68dcfec306972284c9bda70d6451	119c655b6cbf7e73d1dc927f124c55731fa7ecba3fbd497a170dd61703a53e0f
word_f28299ccc743	refresher	repair	{"example":"I took a refresher course in accounting before the job.","exampleCn":"我在新工作前参加了一个会计进修课程。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	33e3b346c4ceeb23350d16c3abb5fe3cb0f10cf5d23a8ad754949ab1544e37d9	06521000fcff2caf5e80c2893a20d3e16ae7942129ea424863426804c7fa2646
word_977a200d8323	fat	repair	{"example":"This meat has too much fat.","exampleCn":"这块肉含有太多脂肪。"}				manual-priority-review	现有中文例句、本地词条字段及人工语义复核	2692c8d966357265da45044808b86aea8c061e605f920a5913dbc288a5dce93a	6dfdf771b26541e35190ba5b27c79e3f008c791a6c2c2ef1ab0bfd5a42f04331
word_607f6be103c8	description	repair	{"example":"Please give a description of your application.","exampleCn":"请描述你的工作。"}				unfinished_example	现有中文例句、本地词条字段及人工语义复核	69c4fa12c5812f58b4f6991cccbd474ac47012969abeeb7cf4bc4798bc22a828	17ac89b2d6408a64c24855b61ad26c1c737dfd77aa9ade2602e7bb1a7e71e7be
word_20361e21aab1	careless	repair	{"example":"A careless mistake cost him.","exampleCn":"一个粗心的错误让他丢了工作。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	e2158e2a0f176c62ac08c69185f5a9901ce6e21a0a601570ca69fa931b799af6	c0c9d7601b0272b99a3dc43f4e853fac5bdbc41e5c586de5903b53066976ac50
word_2184a471b58b	civil	repair	{"example":"Civil rights are protected.","exampleCn":"公民权利受法律保护。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	3a92a466bcd1db4c8288416c7694a14c80b1b8ed08deb2e386dd9fad93fcc1a4	dd8b2dc57048a73a20a69a5e6f8ec6c267168549e3470e1a32fb45e83e52c8c0
word_c2d1189db13a	boot	repair	{"example":"Put the luggage in the boot of the car.","exampleCn":"把行李放在汽车后备箱里。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	5638abd74683e2cb66a0cf0f04bb5940f458dad9428b071c904e013ad9ee006f	73278813ccef3d5c290a7e8f5b0648f1258d7e4617c39f02382a0e1a7c7ddb67
